,Unnamed: 0,xup,zup,xlow,zlow
0,0.0,12.977638396295415,0.0,12.977638396295415,0.0
1,0.014880415072165335,12.984587896643365,0.006608893760967778,12.985589157282705,-0.005633296966139505
2,0.02976083014433067,12.98826013440265,0.008058773161820047,12.989364827244154,-0.006719568552769366
3,0.044641245216496005,12.995653229608937,0.010348932869736767,12.996866213711202,-0.008357026982156303
4,0.05952166028866134,13.014209326033331,0.014352428399063514,13.015540319513548,-0.01106408388977626
5,0.07440207536082667,13.051428730093992,0.020034392461660822,13.0527688714038,-0.01484863797483366
6,0.08928249043299201,13.088682082392916,0.024287099581404903,13.089953694089484,-0.017750373683081435
7,0.10416290550515735,13.125965175043294,0.02770693086665314,13.127102107583053,-0.020191805306408555
8,0.11904332057732268,13.200531773508873,0.032906745120944644,13.201385183724046,-0.024179963736008177
9,0.133923735649488,13.275099452023339,0.03650396823398867,13.275652508366695,-0.027385188873425736
10,0.14880415072165334,13.349690202048597,0.03889574376296169,13.349886091353493,-0.02998108122609256
11,0.16368456579381868,13.424261390141249,0.040194642159847506,13.424129455306595,-0.03203053501271579
12,0.17856498086598402,13.498829672690668,0.04049974958216242,13.498367277604757,-0.03355812204089667
13,0.19344539593814936,13.573380838549056,0.039848589513901016,13.572614658574533,-0.03455168956135313
14,0.2083258110103147,13.64790821887575,0.037868590205488134,13.646878267056586,-0.03463866582450997
15,0.22320622608248003,13.722402048416727,0.03484565630730183,13.721168312894319,-0.03408011736410692
16,0.23808664115464537,13.796864994708248,0.030928816519172175,13.795482128551468,-0.03302507287997405
17,0.2529670562268107,13.87129972528658,0.026267099540929248,13.869817046491766,-0.03162256107194143
18,0.267847471298976,13.945692695887988,0.020935286031525176,13.944186166389573,-0.029972200715599535
19,0.2827278863711414,14.020045684869983,0.015032728457513328,14.018587709887377,-0.028173344277501747
20,0.2976083014433067,14.094375570916627,0.008670932034729174,14.093003909122357,-0.026387173206760213
21,0.31248871651547205,14.168653264848256,0.0018876865562044258,14.167462519506051,-0.024725991646321676
22,0.32736913158763736,14.2428821010852,-0.005130722103273349,14.24195931743937,-0.02342576170425042
23,0.34224954665980273,14.317093391754014,-0.012297893153544103,14.316458989491366,-0.02279642722045158
24,0.35712996173196804,14.391260715211295,-0.019427008101746072,14.390982622232908,-0.02332286408744707
25,0.3720103768041334,14.46544158293231,-0.026630903708900172,14.46544158293231,-0.026630903708900172
